init,type,geometry,geo params,constraints,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
isomap:15,map geo,random_sine_waves,2,"('variance', 'A', 'R', 'n', 'r')",10,0.195178071,0.049977601,0.761246864,0.127289038,0.962481171,0.02391845,2.260624767,2.473304001,21,0.256392611,0.579607487,0.557861293
kernel pca:rbf,map geo,legendre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.196708307,0.01169389,0.928919303,0.043560451,0.735191892,0.011686021,2.740860222,0.461861006,61,0.211760383,0.580405609,0.426709498
kernel pca:rbf,linear geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.205312396,0.039499786,0.959090909,0.040918443,0.807122315,0.033530757,2.731401724,2.062462484,11,0.214069797,0.584710612,0.471932983
umap:euclidean,map geo,legendre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.181743786,0.036173818,0.912628483,0.052160552,0.894363543,0.029146552,2.972984757,1.96207632,11,0.199143233,0.592049795,0.529507753
kernel pca:rbf,mlp geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",5,0.218231524,0.049369298,0.959757576,0.043965537,0.798175936,0.022463841,2.609394105,0.752124694,11,0.227381924,0.593329051,0.473580971
umap:cosine,linear geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.190835126,0.029645939,0.935497835,0.052298302,0.857938033,0.01860194,2.927486299,2.047069032,11,0.203993124,0.597187075,0.512349504
PCA,linear geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.240014972,0.041765366,0.912604063,0.055546954,0.889462785,0.014440891,2.275079601,1.293443897,11,0.263000113,0.598346192,0.532206671
kernel pca:rbf,multi w GP geo,toroid,,"('variance', 'A', 'r')",9,0.224742135,0.058168696,0.951338785,0.059743727,0.801931505,0.045222276,2.570184494,1.064836672,11,0.236237751,0.607174604,0.486912444
kernel pca:rbf,map geo,fourier_basis,14,"('variance', 'A', 'R', 'n', 'r')",9,0.358509844,0.145042831,0.631807082,0.401227402,1.155511282,0.069492134,1.076065049,0.308082588,21,0.567435622,0.61059764,0.705552461
umap:euclidean,kernel geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",10,0.210779036,0.043505199,0.66867255,0.250810817,0.876923706,0.075977346,1.951819491,0.856507542,21,0.315220112,0.615252758,0.539529729
umap:cosine,map geo,chebyshev_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.177423571,0.032338811,0.906424464,0.043135556,0.86866173,0.027182927,3.172855285,2.185465634,11,0.195740052,0.621054857,0.539486587
umap:euclidean,map geo,chebyshev_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.182765711,0.035088479,0.919580975,0.042003696,0.884559046,0.020335825,3.247847769,1.800897406,31,0.198748904,0.645506185,0.570988335
kernel pca:rbf,mlp geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",5,0.23463726,0.053847066,0.940798091,0.044887173,0.891785227,0.039140317,2.606018655,1.534353523,11,0.249402355,0.64994719,0.579613303
kernel pca:rbf,mlp geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",5,0.304356495,0.079915045,0.93972583,0.046640021,0.953180245,0.103086138,2.016119844,0.707260059,21,0.323877971,0.652976805,0.622404591
umap:euclidean,map geo,legendre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.185092342,0.026071693,0.913497946,0.051702844,0.875426436,0.049408287,3.32132951,1.775107767,11,0.20261933,0.672965561,0.589131842
kernel pca:rbf,multi w GP geo,toroid,,"('variance', 'A', 'n')",10,0.224331385,0.058671761,0.899366189,0.139776873,0.833379792,0.154222925,2.724662007,1.706441033,11,0.249432754,0.679619947,0.56638153
umap:cosine,map geo,laguerre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.178493102,0.024722932,0.900563659,0.051172928,0.859177938,0.034362302,3.552547181,2.164931561,31,0.198201538,0.704120314,0.60496464
isomap:15,map geo,random_sine_waves,3,"('variance', 'A', 'R', 'n', 'r')",10,0.215852896,0.044643977,0.772887501,0.091292294,0.980751493,0.026669905,2.544609525,1.565817686,11,0.279281131,0.710661427,0.696982255
kernel pca:rbf,multi w GP geo,toroid,,"('variance', 'A', 'r', 'R')",8,0.207561295,0.043401499,0.923406455,0.060418989,0.823805405,0.042969306,3.202654849,3.999282484,11,0.224777826,0.719885794,0.593045807
PCA,linear geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.190734406,0.024613679,0.923878899,0.03849855,0.879535822,0.017857355,3.50446791,2.194234035,1,0.206449575,0.72349591,0.63634057
isomap:15,map geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",10,0.209469939,0.061375096,0.786685452,0.101621361,0.99495431,0.021740564,2.733517349,3.123521723,21,0.266268988,0.727850898,0.724178388
isomap:15,map geo,fourier_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.209469939,0.061375096,0.786685452,0.101621361,0.99495431,0.021740564,2.733517349,3.123521723,21,0.266268988,0.727850898,0.724178388
kernel pca:rbf,mlp geo,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",4,0.221064578,0.023941309,0.9375,0.036084392,0.784613872,0.007948213,3.17774951,1.014046169,1,0.235802216,0.749320377,0.587927163
PCA,linear geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.241742898,0.045585095,0.931651682,0.049233154,0.901358477,0.069081713,2.892488709,2.268233528,11,0.259477767,0.75053651,0.676502446
PCA,linear geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.269881791,0.065701318,0.926545677,0.055787826,0.902889626,0.018417317,2.597725284,1.754452729,11,0.291277373,0.756658596,0.683179197
kernel pca:rbf,map geo,sphere,,"('variance', 'A', 'R', 'n', 'r')",10,0.264236277,0.019630582,0.926090909,0.024670879,1.0941284,0.014092767,2.754689973,0.212136158,51,0.285324339,0.785980096,0.859963145
umap:euclidean,map geo,linear,,"('variance', 'A', 'R', 'n', 'r')",10,0.180266133,0.024574226,0.895734599,0.048067118,0.871397739,0.029822127,3.910034045,3.148129463,11,0.201249492,0.786892366,0.685696228
umap:euclidean,map geo,random_sine_waves,5,"('variance', 'A', 'R', 'n', 'r')",10,0.205043093,0.042342759,0.905083805,0.050071339,0.88390085,0.037950543,3.584504945,2.239385418,21,0.226545975,0.812055168,0.717776253
PCA,linear geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.269804185,0.058341704,0.936505162,0.044936907,0.903932626,0.014768116,2.825351524,2.15019223,11,0.288096848,0.813974868,0.73577844
kernel pca:rbf,mlp geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",5,0.231343378,0.037756828,0.941919192,0.033463169,0.893108643,0.018540892,3.324120295,2.095514406,11,0.245608519,0.816432263,0.729162711
kernel pca:rbf,map geo,legendre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.221553944,0.018695005,0.945904096,0.046480386,0.753065503,0.015040204,3.523076462,0.328526318,71,0.234224532,0.825190935,0.621422826
isomap:15,map geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.220910406,0.056913581,0.749568513,0.099576643,0.979055411,0.032023004,2.898719631,2.777712965,31,0.294716763,0.854301268,0.836408279
umap:cosine,map geo,fourier_basis,14,"('variance', 'A', 'R', 'n', 'r')",10,0.304328289,0.054591465,0.82045177,0.092475687,1.070154732,0.043493333,2.308169935,0.377059517,1,0.370927701,0.856164167,0.916228135
kernel pca:rbf,linear geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",9,0.223068348,0.024908191,0.949494949,0.032860642,0.784069212,0.010384573,3.704759171,1.541950804,1,0.234933686,0.870372726,0.682432458
isomap:15,map geo,laguerre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.234397448,0.053828567,0.792410616,0.084252741,0.985524287,0.026248861,3.043509218,2.889630209,31,0.295803013,0.900279197,0.887247013
isomap:15,map geo,torus,,"('variance', 'A', 'R', 'n', 'r')",10,0.243053648,0.028468531,0.823595516,0.104097803,1.178873962,0.026692545,3.103008043,0.251277675,1,0.295112884,0.915737653,1.079539275
umap:cosine,map geo,legendre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.185108118,0.041779501,0.889232434,0.063093066,0.868317427,0.037627673,4.429815056,4.018696829,11,0.208166179,0.922137676,0.800708214
kernel pca:rbf,map geo,random_sine_waves,3,"('variance', 'A', 'R', 'n', 'r')",10,0.268776019,0.039227211,0.955131313,0.02884325,0.846752036,0.045010433,3.280619951,1.352294451,51,0.281402164,0.923173554,0.781699086
umap:euclidean,linear geo,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",10,0.384339966,0.170767007,0.623631369,0.115461698,0.924774611,0.040592154,1.518351495,0.573321323,21,0.616293512,0.935750175,0.865358004
kernel pca:rbf,map geo,chebyshev_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.228964841,0.028231092,0.959171717,0.031858041,0.768455777,0.008454828,3.933483807,0.624938902,41,0.238711001,0.938965857,0.721553737
kernel pca:rbf,map geo,legendre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.228964841,0.028231092,0.959171717,0.031858041,0.768455777,0.008454828,3.933483807,0.624938902,41,0.238711001,0.938965857,0.721553737
isomap:15,map geo,klein bottle,,"('variance', 'A', 'R', 'n', 'r')",10,0.226241942,0.046415998,0.762157398,0.081139114,0.985667188,0.031532422,3.171108053,3.014703393,31,0.29684412,0.94132478,0.927832949
kernel pca:rbf,map geo,random_sine_waves,5,"('variance', 'A', 'R', 'n', 'r')",10,0.27373763,0.06717161,0.971212121,0.03240205,0.862120127,0.082819411,3.410463295,1.907430374,41,0.281851538,0.961244326,0.828708081
kernel pca:rbf,map geo,chebyshev_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.22218392,0.016645815,0.946878788,0.032112554,0.749825034,0.014734058,4.229395956,0.90767561,71,0.234648746,0.992422456,0.744143202
isomap:15,map geo,laguerre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.223257414,0.041162144,0.794651016,0.092456614,0.990611967,0.017566823,3.583531317,4.32298871,21,0.280950266,1.006794075,0.997342259
PCA,linear geo,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",10,0.221886134,0.029455581,0.913164613,0.051670586,0.875027203,0.021635186,4.225891537,3.317037589,1,0.24298591,1.0268321,0.898506021
umap:cosine,linear geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.174970987,0.033591419,0.919025419,0.042001828,0.839048958,0.012478453,5.454892797,6.045373025,1,0.190387539,1.038543613,0.871388936
umap:cosine,linear geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.179592341,0.02548494,0.923318348,0.043700856,0.834305642,0.014130671,5.367533673,3.392651959,1,0.194507497,1.044025539,0.871036397
umap:euclidean,map geo,fourier_basis,14,"('variance', 'A', 'R', 'n', 'r')",10,0.409834263,0.094223788,0.679742091,0.104280996,1.079134621,0.056592877,1.755296176,0.392293366,21,0.602926122,1.058313916,1.142063187
isomap:15,map geo,mobius strip,,"('variance', 'A', 'R', 'n', 'r')",10,0.223247134,0.042294462,0.75976687,0.088976326,0.980857978,0.023730235,3.665050307,4.426459662,31,0.293836362,1.07692505,1.056310527
umap:euclidean,mlp geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",2,0.249353846,0.081955666,0.918333333,0.001666667,1.006337153,0.001509379,3.994749607,1.116345797,21,0.271528688,1.084689122,1.091562963
isomap:15,map geo,laguerre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.2319075,0.051381669,0.749546953,0.07303073,0.984471031,0.021003074,3.535256958,4.384304229,31,0.309396895,1.093797525,1.076811977
kernel pca:rbf,map geo,random_sine_waves,4,"('variance', 'A', 'R', 'n', 'r')",10,0.289611086,0.057953696,0.967424242,0.024753916,0.823439631,0.045719386,3.694243141,1.735311236,51,0.299363065,1.105919948,0.910658314
isomap:15,map geo,laguerre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.227174454,0.054471737,0.797987816,0.079416817,0.984528976,0.028598241,3.939590571,3.976818152,31,0.284684113,1.121538848,1.104187494
umap:cosine,map geo,chebyshev_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.165580908,0.020974743,0.909676213,0.042756854,0.834215557,0.030457226,6.378506454,4.622214576,1,0.182021807,1.161027272,0.968547013
isomap:15,map geo,chebyshev_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.228934994,0.045361492,0.755194195,0.099889739,0.97890525,0.022958534,3.834802922,5.264214276,31,0.303147185,1.162509711,1.137986859
isomap:15,map geo,legendre_basis,2,"('variance', 'A', 'R', 'n', 'r')",10,0.228934994,0.045361492,0.755194195,0.099889739,0.97890525,0.022958534,3.834802922,5.264214276,31,0.303147185,1.162509711,1.137986859
kernel pca:rbf,map geo,random_sine_waves,2,"('variance', 'A', 'R', 'n', 'r')",10,0.290953191,0.032581303,0.959090909,0.026359572,0.821202702,0.041425711,3.860811957,1.55488458,31,0.303363516,1.171229491,0.961816823
kernel pca:rbf,mlp geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",8,0.245943264,0.069310143,0.948232323,0.034647532,0.871057789,0.045127437,4.51765535,2.593089278,11,0.259370259,1.17174544,1.020657993
isomap:15,map geo,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.228223176,0.04353625,0.739690447,0.091679751,0.976999227,0.027490849,3.987944818,4.912646747,31,0.308538763,1.230435562,1.202134593
umap:euclidean,linear geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",10,0.184429331,0.03283292,0.923878899,0.03849855,0.828064786,0.022241967,6.260544109,5.887032689,1,0.199625006,1.249761157,1.034883206
isomap:15,map geo,linear,,"('variance', 'A', 'R', 'n', 'r')",10,0.236452468,0.044650092,0.760352092,0.072063074,0.995407363,0.015693408,4.097256743,5.737497774,21,0.310977599,1.274155064,1.268303333
isomap:15,map geo,chebyshev_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.229261625,0.057993332,0.803067877,0.094865287,0.996982232,0.027340322,4.507931286,4.497636865,21,0.285482251,1.28693437,1.283050701
isomap:15,map geo,chebyshev_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.232674318,0.042142435,0.744324313,0.079805657,0.977857042,0.024513407,4.237210486,6.802431714,41,0.312598035,1.324543672,1.295214357
isomap:15,map geo,legendre_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.239764072,0.055525521,0.778190532,0.07625569,0.985430905,0.01916382,4.374775778,6.446357823,31,0.308104587,1.347888485,1.328250969
isomap:15,map geo,legendre_basis,5,"('variance', 'A', 'R', 'n', 'r')",10,0.248969298,0.060878736,0.814899045,0.094961806,0.9939306,0.027246874,4.450892566,4.543663906,31,0.305521647,1.359844027,1.351590589
umap:euclidean,linear geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.185000555,0.030828212,0.923878899,0.03849855,0.833992824,0.018147193,6.874991234,9.458341072,1,0.200243295,1.3766709,1.148133651
umap:euclidean,linear geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.188445468,0.043665071,0.919025419,0.042001828,0.834053303,0.019541495,6.792628823,5.854985713,1,0.205049245,1.39282341,1.161688966
kernel pca:rbf,mlp geo,toroid,,"('variance', 'A', 'R', 'n', 'r')",3,0.220553761,0.065607771,0.864774115,0.04380528,0.837532687,0.013405653,5.514280456,2.607080754,11,0.255042048,1.406373381,1.177883677
isomap:15,map geo,chebyshev_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.24450176,0.050630764,0.784017342,0.070090097,0.98730453,0.024214304,4.529959427,5.167096826,31,0.311857592,1.412702238,1.39476732
PCA,mlp geo,ellipse,,"('variance', 'A', 'R', 'n', 'r')",4,0.272528745,0.076851426,0.723611111,0.408344402,0.989004385,0.080063734,3.822601679,2.398028593,11,0.376623217,1.439680543,1.42385037
isomap:15,map geo,fourier_basis,3,"('variance', 'A', 'R', 'n', 'r')",10,0.228191783,0.05329809,0.755560492,0.089200852,0.979597888,0.024828654,4.801923151,6.646267522,31,0.302016564,1.450260329,1.420671956
umap:cosine,linear geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.177176299,0.032968842,0.919025419,0.042001828,0.834654626,0.014971912,7.532150235,6.864262048,1,0.192787159,1.452101842,1.21200352
umap:euclidean,linear geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",10,0.186003628,0.045031299,0.923878899,0.03849855,0.82765845,0.018934701,7.261778827,8.057623621,1,0.201329014,1.462006771,1.210042258
umap:euclidean,linear geo,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",10,0.198734046,0.035815925,0.919025419,0.042001828,0.833595894,0.023935534,6.813040943,6.326747434,1,0.216244341,1.47328155,1.228121451
umap:cosine,linear geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",10,0.179229422,0.0266164,0.923878899,0.03849855,0.841758227,0.024919831,7.904923556,7.611802137,1,0.193996662,1.53352878,1.290860467
kernel pca:rbf,map geo,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.243968718,0.02665223,0.967171717,0.031051366,0.783315887,0.015788279,6.201419753,1.800337959,31,0.252249641,1.564305905,1.225345667
kernel pca:rbf,map,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.243968718,0.02665223,0.967171717,0.031051366,0.783315887,0.015788279,6.201419753,1.800337959,31,0.252249641,1.564305905,1.225345667
kernel pca:rbf,kernel,none,,"('variance', 'A', 'R', 'n', 'r')",10,0.275213213,0.09161276,0.911193584,0.118433231,0.778640966,0.095172518,5.378164779,1.871395048,11,0.302035943,1.62439907,1.264823661
isomap:15,map geo,legendre_basis,4,"('variance', 'A', 'R', 'n', 'r')",10,0.250141921,0.057358802,0.784113357,0.09518455,0.980862666,0.025124608,5.465630029,7.539653722,41,0.319012447,1.743604012,1.71023608
umap:cosine,linear geo,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",10,0.198223492,0.047840245,0.923878899,0.03849855,0.832635923,0.013363577,8.428167473,7.914277627,1,0.214555709,1.808311448,1.505665072
PCA,mlp,none,,"('variance', 'A', 'R', 'n', 'r')",5,0.33632426,0.064576612,0.942424242,0.042297791,0.991755037,0.051040772,5.830746724,3.339602404,11,0.356871401,2.080826755,2.063670414
umap:cosine,mlp geo,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",4,0.386289837,0.101310345,0.522858354,0.292608722,1.023196895,0.045450583,3.001323892,2.220645081,21,0.738803988,2.21739006,2.268826624
kernel pca:rbf,mlp geo,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",3,0.286586819,0.052223595,0.972222222,0.03928371,0.795685096,0.026160309,8.057650695,6.862457458,1,0.294775013,2.375194091,1.889906539
umap:euclidean,mlp geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",1,0.327206103,0,0.916666667,0,0.948438619,0,6.719491774,0,11,0.356952113,2.398536786,2.274864916
umap:cosine,mlp geo,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",3,0.354803129,0.018448988,0.915639916,0.037424435,0.982822523,0.033603227,6.79546314,2.827389522,11,0.387491985,2.633187503,2.587955985
PCA,kernel circular,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,5,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,6,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,7,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,8,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,9,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,10,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:euclidean,kernel circular,fourier_basis,11,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,ellipse,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,toroid,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
PCA,kernel circular,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,ellipse,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,toroid,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
kernel pca:rbf,kernel circular,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,ellipse,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,toroid,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
umap:cosine,kernel circular,cocentric_circles,,"('variance', 'A', 'R', 'n', 'r')",8,0.465128284,0.078844026,0.361567909,0.085345943,1.017014254,0.033043657,2.051905097,0.383598315,1,1.28642026,2.639612288,2.684523321
